provider,api_type,url,access,collection_id,collection_title,collection_assets,notes,product_count,theme_labels,theme_scores
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/ASF,public,NISAR_L2_GCOV_BETA_V1_1,NISAR Beta Geocoded Polarimetric Covariance Product (Version 1),"['alaska', 'nasa', 's3_sds_n_cumulus_prod_nisar_products_NISAR_L2_GCOV_BETA_V1_', 's3_credentials', 's3_credentials_documentation', 'metadata']","The NASA-ISRO Synthetic Aperture Radar (NISAR) Geocoded Polarimetric Covariance (GCOV) product is a Level 2 product derived from the Level 1 Range Doppler Single Look Complex (RSLC). The GCOV product provides terrain-corrected polarimetric covariance projected onto a predefined Universal Transverse Mercator (UTM) or polar stereographic projection system grid.

 RSLC radar samples, organized as a polarimetric scattering vector, are cross-correlated with the scattering vector’s conjugate transpose",,"['EARTH SCIENCE', 'LAND SURFACE', 'GEOMORPHIC LANDFORMS/PROCESSES', 'SOLID EARTH', 'TECTONICS', 'AGRICULTURE', 'FOREST SCIENCE', 'CRYOSPHERE', 'GLACIERS/ICE SHEETS', 'FROZEN GROUND']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/ASF,public,SENTINEL-1A_META_RAW_1,Sentinel-1A Level 0 Product Metadata,"['alaska', 'nasa', 's3_credentials', 's3_credentials_documentation', 'metadata']","Sentinel-1A, the first satellite in the Sentinel-1 constellation, was launched April 3, 2014. The Sentinel-1 satellites (Sentinel-1A, Sentinel-1B, and Sentinel-1C) are sun-synchronous polar-orbiting satellites that operate day and night performing C-band synthetic aperture radar (SAR) imaging. The Sentinel-1 satellites operate in four imaging modes with different resolutions (down to 5 meters) and coverage (up to 400 kilometers).  The Sentinel-1 satellites provide dual polarization capability an",,"['EARTH SCIENCE', 'AGRICULTURE', 'FOREST SCIENCE', 'REFORESTATION', 'BIOSPHERE', 'ECOSYSTEMS', 'TERRESTRIAL ECOSYSTEMS', 'CRYOSPHERE', 'FROZEN GROUND', 'PERMAFROST', 'ROCK GLACIERS', 'GLACIERS/ICE SHEETS', 'GLACIER ELEVATION/ICE SHEET ELEVATION', 'GLACIER MOTION/ICE SHEET MOTION', 'GLACIER THICKNESS/ICE SHEET THICKNESS', 'GLACIER TOPOGRAPHY/ICE SHEET TOPOGRAPHY', 'GLACIERS', 'ICE SHEETS', 'ICEBERGS', 'SEA ICE', 'ICE DEFORMATION', 'ICE DEPTH/THICKNESS', 'ICE EDGES', 'ICE EXTENT', 'ICE FLOES', 'ICE GROWTH/MELT', 'ICE ROUGHNESS', 'ICE TEMPERATURE', 'ICE TYPES', 'LEADS', 'PACK ICE', 'POLYNYAS', 'REFLECTANCE', 'SEA ICE MOTION', 'SNOW/ICE', 'ICE MOTION', 'ICE VELOCITY', 'LAKE ICE', 'RIVER ICE', 'SNOW COVER', 'LAND SURFACE', 'EROSION/SEDIMENTATION', 'LANDSLIDES', 'GEOMORPHIC LANDFORMS/PROCESSES', 'AEOLIAN LANDFORMS', 'COASTAL LANDFORMS', 'FLUVIAL LANDFORMS', 'GLACIAL LANDFORMS', 'KARST LANDFORMS', 'TECTONIC LANDFORMS', 'LAND USE/LAND COVER', 'LAND USE/LAND COVER CLASSIFICATION', 'LANDSCAPE', 'LANDSCAPE ECOLOGY', 'LANDSCAPE PATTERNS', 'LANDSCAPE PROCESSES', 'TOPOGRAPHY', 'SURFACE ROUGHNESS', 'TERRAIN ELEVATION', 'TOPOGRAPHIC EFFECTS', 'OCEANS', 'COASTAL PROCESSES', 'BARRIER ISLANDS', 'BEACHES', 'DELTAS', 'DUNES', 'ESTUARIES', 'FJORDS', 'INLETS', 'LAGOONS', 'MANGROVES', 'MARSHES', 'ROCKY COASTS', 'SHORELINES', 'OCEAN WAVES', 'WIND WAVES', 'OCEAN WINDS', 'SURFACE WINDS', 'SOLID EARTH', 'CALDERA', 'CINDER CONE', 'FAULTS', 'FOLDS', 'GEYSER', 'GRABEN', 'HORST', 'LAVA DOME', 'LAVA PLAIN', 'MAAR', 'MOUNTAINS', 'PLATEAU', 'RIDGE', 'RIFT VALLEY', 'TUYA', 'VOLCANO', 'TECTONICS', 'EARTHQUAKES', 'PLATE TECTONICS', 'VOLCANIC ACTIVITY', 'TERRESTRIAL HYDROSPHERE']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/ASF,public,NISAR_L2_GUNW_BETA_V1_1,NISAR Beta Geocoded Unwrapped Interferogram Product (Version 1),"['alaska', 'nasa', 's3_sds_n_cumulus_prod_nisar_products_NISAR_L2_GUNW_BETA_V1_', 's3_credentials', 's3_credentials_documentation', 'metadata']","The NASA-ISRO Synthetic Aperture Radar (NISAR) Geocode Unwrapped Interferogram (GUNW) product is a Level 2 product derived from the Range Doppler Wrapped Interferogram (RIFG) and Range Doppler Unwrapped Interferogram (RUNW) products by geocoding the unwrapped phase and associated data layers (i.e., coherence magnitude, ionospheric phase screen) on a geographical grid at 80 m posting.

Geocoding is performed using the orbit of the reference Range Doppler Single Look Complex (RSLC) product and a D",,"['EARTH SCIENCE', 'LAND SURFACE', 'GEOMORPHIC LANDFORMS/PROCESSES', 'SOLID EARTH', 'TECTONICS', 'AGRICULTURE', 'FOREST SCIENCE', 'CRYOSPHERE', 'GLACIERS/ICE SHEETS', 'FROZEN GROUND']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/ASF,public,NISAR_L1_ROFF_BETA_V1_1,NISAR Beta Range Doppler Pixel Offsets (Version 1),"['alaska', 'nasa', 's3_sds_n_cumulus_prod_nisar_products_NISAR_L1_ROFF_BETA_V1_', 's3_credentials', 's3_credentials_documentation', 'metadata']",The NASA-ISRO Synthetic Aperture Radar (NISAR) Range Doppler Pixel Offsets (ROFF) product contains a collection of dense pixel offset layers obtained from applying incoherent cross-correlation on a pair of coarsely coregistered Level 1 Range Doppler Single Look Complex (RSLC) products in the range-Doppler geometry of the earlier reference RSLC product. The pair of RSLCs used to produce ROFF is first coarsely aligned with geometrical coregistration using the best available sensor orbit ephemeris ,,"['EARTH SCIENCE', 'LAND SURFACE', 'GEOMORPHIC LANDFORMS/PROCESSES', 'SOLID EARTH', 'TECTONICS', 'AGRICULTURE', 'FOREST SCIENCE', 'CRYOSPHERE', 'GLACIERS/ICE SHEETS', 'FROZEN GROUND']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/ASF,public,NISAR_L1_RUNW_BETA_V1_1,NISAR Beta Range Doppler Unwrapped Interferogram Product (Version 1),"['alaska', 'nasa', 's3_sds_n_cumulus_prod_nisar_products_NISAR_L1_RUNW_BETA_V1_', 's3_credentials', 's3_credentials_documentation', 'metadata']","The NASA-ISRO Synthetic Aperture Radar (NISAR) Range Doppler Unwrapped Interferogram (RUNW) product represents the unwrapped, ellipsoid- and topography-flattened, multi-looked interferogram generated from two Level 1 Range Doppler Single Look Complex (RSLC) products in the earlier reference acquisition range-Doppler geometry.

The RUNW product has a nominal posting of 80 meters on the ground, irrespective of the slant range bandwidth. The product contains raster layers representing single precis",,"['EARTH SCIENCE', 'LAND SURFACE', 'GEOMORPHIC LANDFORMS/PROCESSES', 'SOLID EARTH', 'TECTONICS', 'AGRICULTURE', 'FOREST SCIENCE', 'CRYOSPHERE', 'SEA ICE', 'GLACIERS/ICE SHEETS', 'FROZEN GROUND']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/ASF,public,NISAR_L2_GOFF_BETA_V1_1,NISAR Beta Geocoded Pixel Offsets (Version 1),"['alaska', 'nasa', 's3_sds_n_cumulus_prod_nisar_products_NISAR_L2_GOFF_BETA_V1_', 's3_credentials', 's3_credentials_documentation', 'metadata']","The NASA-ISRO Synthetic Aperture Radar (NISAR) Geocoded Pixel Offsets (GOFF) product is a Level 2 product derived from the Range Doppler Pixel Offsets (ROFF) product by geocoding the pixel offset layers and its associated data layers (i.e., SNR) on a geographical grid at 80 m posting. Geocoding uses the orbit of the reference Range Doppler Single Look Complex (RSLC) product and a Digital Elevation Model (DEM) to project the data onto a pre-defined Universal Transverse Mercator (UTM) or Polar ste",,"['EARTH SCIENCE', 'LAND SURFACE', 'GEOMORPHIC LANDFORMS/PROCESSES', 'SOLID EARTH', 'TECTONICS', 'AGRICULTURE', 'FOREST SCIENCE', 'CRYOSPHERE', 'GLACIERS/ICE SHEETS', 'FROZEN GROUND']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/ASF,public,ALOS2_L1_PSR2_1,ALOS-2 PALSAR-2 Level 1 ScanSAR Product,"['alaska', 'nasa', 's3_asf_cumulus_prod_alos2_products', 's3_credentials', 's3_credentials_documentation', 'metadata']","The Advanced Land Observing Satellite-2 (ALOS-2), launched May 14, 2014, is a follow-on mission to ALOS. ALOS-2 features an imaging microwave radar, PALSAR-2 (Phased Array type L-band Synthetic Aperture Radar-2). With a wider range of observation modes PALSAR-2 improves on its predecessor PALSAR (which flew onboard ALOS). PALSAR-2 observes in the L-band, specifically 1257.5 MHz which is adjustable by ± 21 MHz. ScanSAR mode provides a spatial resolution of 60 m and 100 m for a swath of 490 km and",,"['EARTH SCIENCE', 'SOLID EARTH', 'TECTONICS', 'GEOMORPHIC LANDFORMS/PROCESSES', 'BIOSPHERE', 'ECOSYSTEMS', 'TERRESTRIAL ECOSYSTEMS', 'FORESTS', 'LAND SURFACE', 'CRYOSPHERE', 'SEA ICE']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/ASF,public,NISAR_L1_RIFG_BETA_V1_1,NISAR Beta Range Doppler Wrapped Interferogram Product (Version 1),"['alaska', 'nasa', 's3_sds_n_cumulus_prod_nisar_products_NISAR_L1_RIFG_BETA_V1_', 's3_credentials', 's3_credentials_documentation', 'metadata']","The NASA-ISRO Synthetic Aperture Radar (NISAR) Range Doppler Wrapped Interferogram (RIFG) product represents the ellipsoid and topography flattened wrapped interferogram generated from two Level 1 Range-Doppler Single Look Complex (RSLC) products in the range-Doppler geometry of the earlier reference acquisition. The WGS84 ellipsoid is used as the reference surface for flat earth correction.

 The RIFG product contains a binary raster layer of complex numbers, i.e., the wrapped interferogram; it",,"['EARTH SCIENCE', 'LAND SURFACE', 'GEOMORPHIC LANDFORMS/PROCESSES', 'SOLID EARTH', 'TECTONICS', 'AGRICULTURE', 'FOREST SCIENCE', 'CRYOSPHERE', 'GLACIERS/ICE SHEETS', 'FROZEN GROUND']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/ASF,public,NISAR_DEM_1,Modified Copernicus Digital Elevation Models used by the NASA-ISRO Synthetic Aperture Radar (NISAR) Mission,"['nasa', 's3_sds_n_cumulus_prod_nisar_products_DEM_', 's3_credentials', 's3_credentials_documentation', 'metadata']","Collection of modified Copernicus Digital Elevation Models created by the Jet Propulsion Laboratory and used for creation of products from the NISAR mission.

The vertical reference level of all Copernicus DEM tiles was updated from the EGM2008 geoid to the WGS84 ellipsoid. Non-existing Copernicus DEM 30-m tiles (e.g., over ocean) were filled with the EGM2008 geoid model, resulting in a DEM with complete global coverage. A hierarchical VRT (Virtual Raster) structure was created to enable fast an",,"['EARTH SCIENCE', 'LAND SURFACE', 'TOPOGRAPHY', 'TERRAIN ELEVATION', 'DIGITAL ELEVATION/TERRAIN MODEL (DEM)']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/ASF,public,SENTINEL-1A_RAW_1,Sentinel-1A Level 0 Product,"['alaska', 'nasa', 's3_credentials', 's3_credentials_documentation', 'metadata']","Sentinel-1A, the first satellite in the Sentinel-1 constellation, was launched April 3, 2014. The Sentinel-1 satellites (Sentinel-1A, Sentinel-1B, and Sentinel-1C) are sun-synchronous polar-orbiting satellites that operate day and night performing C-band synthetic aperture radar (SAR) imaging. The Sentinel-1 satellites operate in four imaging modes with different resolutions (down to 5 meters) and coverage (up to 400 kilometers).  The Sentinel-1 satellites provide dual polarization capability an",,"['EARTH SCIENCE', 'AGRICULTURE', 'FOREST SCIENCE', 'REFORESTATION', 'BIOSPHERE', 'ECOSYSTEMS', 'TERRESTRIAL ECOSYSTEMS', 'CRYOSPHERE', 'FROZEN GROUND', 'PERMAFROST', 'ROCK GLACIERS', 'GLACIERS/ICE SHEETS', 'GLACIER ELEVATION/ICE SHEET ELEVATION', 'GLACIER MOTION/ICE SHEET MOTION', 'GLACIER THICKNESS/ICE SHEET THICKNESS', 'GLACIER TOPOGRAPHY/ICE SHEET TOPOGRAPHY', 'GLACIERS', 'ICE SHEETS', 'ICEBERGS', 'SEA ICE', 'ICE DEFORMATION', 'ICE DEPTH/THICKNESS', 'ICE EDGES', 'ICE EXTENT', 'ICE FLOES', 'ICE GROWTH/MELT', 'ICE ROUGHNESS', 'ICE TEMPERATURE', 'ICE TYPES', 'LEADS', 'PACK ICE', 'POLYNYAS', 'REFLECTANCE', 'SEA ICE MOTION', 'SNOW/ICE', 'ICE MOTION', 'ICE VELOCITY', 'LAKE ICE', 'RIVER ICE', 'SNOW COVER', 'LAND SURFACE', 'EROSION/SEDIMENTATION', 'LANDSLIDES', 'GEOMORPHIC LANDFORMS/PROCESSES', 'AEOLIAN LANDFORMS', 'COASTAL LANDFORMS', 'FLUVIAL LANDFORMS', 'GLACIAL LANDFORMS', 'KARST LANDFORMS', 'TECTONIC LANDFORMS', 'LAND USE/LAND COVER', 'LAND USE/LAND COVER CLASSIFICATION', 'LANDSCAPE', 'LANDSCAPE ECOLOGY', 'LANDSCAPE PATTERNS', 'LANDSCAPE PROCESSES', 'TOPOGRAPHY', 'SURFACE ROUGHNESS', 'TERRAIN ELEVATION', 'TOPOGRAPHIC EFFECTS', 'OCEANS', 'COASTAL PROCESSES', 'BARRIER ISLANDS', 'BEACHES', 'DELTAS', 'DUNES', 'ESTUARIES', 'FJORDS', 'INLETS', 'LAGOONS', 'MANGROVES', 'MARSHES', 'ROCKY COASTS', 'SHORELINES', 'OCEAN WAVES', 'WIND WAVES', 'OCEAN WINDS', 'SURFACE WINDS', 'SOLID EARTH', 'CALDERA', 'CINDER CONE', 'FAULTS', 'FOLDS', 'GEYSER', 'GRABEN', 'HORST', 'LAVA DOME', 'LAVA PLAIN', 'MAAR', 'MOUNTAINS', 'PLATEAU', 'RIDGE', 'RIFT VALLEY', 'TUYA', 'VOLCANO', 'TECTONICS', 'EARTHQUAKES', 'PLATE TECTONICS', 'VOLCANIC ACTIVITY', 'TERRESTRIAL HYDROSPHERE']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/ASF,public,NISAR_L3_SME2_BETA_V1_1,NISAR Beta Soil Moisture (Version 1),"['alaska', 'nasa', 's3_sds_n_cumulus_prod_nisar_products_NISAR_L3_SME2_BETA_V1_', 's3_credentials', 's3_credentials_documentation', 'metadata']","NASA-ISRO Synthetic Aperture Radar (NISAR) backscatter observations will estimate a global high-resolution soil moisture product (200 m). This product will be provided on average twice every 12 days. The NISAR soil moisture product is expected to have a data latency of 72 hours. The NISAR Level 2 backscatter product has a data latency of 48 hours.

Soil moisture estimates will be provided over areas with dense vegetation (vegetation water content greater than 5 kg/m2) but will be flagged during ",,"['EARTH SCIENCE', 'AGRICULTURE', 'SOILS', 'SOIL MOISTURE/WATER CONTENT']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/ASF,public,OPERA_L3_DISP-S1_V1_1,OPERA Surface Displacement from Sentinel-1 validated product (Version 1),"['browse', 'thumbnail', 'alaska', 'nasa', 's3_asf_cumulus_prod_opera_products_OPERA_L3_DISP_S1_', 's3_credentials', 's3_credentials_documentation', 'metadata']","The Level-3 OPERA Sentinel-1 Surface Displacement (DISP) product is generated through interferometric time-series analysis of Level-2 Coregistered Sentinel-1 Single Look Complex (CSLC) datasets. Using a hybrid Persistent Scatterer (PS) and Distributed Scatterer (DS) approach, this product quantifies Earth's surface displacement in the radar line-of-sight. The DISP products enable the detection of anthropogenic and natural surface changes, including subsidence, tectonic deformation, and landslide",,"['EARTH SCIENCE', 'SOLID EARTH', 'TECTONICS', 'GEOMORPHIC LANDFORMS/PROCESSES', 'LAND SURFACE']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/ASF,public,OPERA_L4_TROPO-ZENITH_V1_1,OPERA Tropospheric Correction at Zenith validated product (Version 1),"['browse', 'thumbnail', 'alaska', 'nasa', 's3_asf_cumulus_prod_opera_products_OPERA_L4_TROPO_ZENITH_V1_', 's3_asf_cumulus_prod_opera_browse_OPERA_L4_TROPO_ZENITH_V1_', 's3_credentials', 's3_credentials_documentation', 'metadata']","The OPERA Level 4 Troposphere Zenith Radar Delays (TROPO-ZENITH) products are radar sensor-agnostic, one-way troposphere zenith-integrated delays, including both wet and hydrostatic components, at various height levels.

Tropospheric delay in satellite radar measurements is primarily influenced by atmospheric temperature, water vapor, and pressure, which are correlated with topography. It is characterized as the integral of air refractivity from the surface up to top of the atmosphere at approxi",,"['EARTH SCIENCE', 'SPECTRAL/ENGINEERING', 'RADAR']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/GHRC_DAAC,public,rssmif16d_7,RSS SSMIS OCEAN PRODUCT GRIDS DAILY FROM DMSP F16 NETCDF V7,"['browse', 'thumbnail_0', 'thumbnail_1', 'nasa', 's3_ghrcw_protected_rssmif16d__7_', 's3_credentials', 's3_credentials_documentation', 'metadata']","The RSS SSMIS Ocean Product Grids Daily from DMSP F16 netCDF dataset is part of the collection of Special Sensor Microwave/Imager (SSM/I) and Special Sensor Microwave Imager Sounder (SSMIS) data products produced as part of NASA's MEaSUREs Program. Remote Sensing Systems generates SSM/I and SSMIS binary data products using a unified, physically based algorithm to simultaneously retrieve ocean wind speed, water vapor, cloud water, and rain rate. The SSMIS data have been carefully intercalibrated ",,"['EARTH SCIENCE', 'Atmosphere', 'Precipitation', 'Precipitation Rate', 'Oceans', 'Ocean Winds', 'Surface Winds', 'Liquid Precipitation', 'Rain', 'Atmospheric Winds', 'Clouds', 'Cloud Microphysics', 'Cloud Liquid Water/Ice', 'Atmospheric Water Vapor', 'Water Vapor Indicators', 'Water Vapor']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/GHRC_DAAC,public,2dimpacts_1,Two-Dimensional Video Disdrometer (2DVD) IMPACTS V1,"['nasa', 's3_ghrcw_protected_2dimpacts__1_', 's3_credentials', 's3_credentials_documentation', 'metadata']","The Two-Dimensional Video Disdrometer (2DVD) IMPACTS data were collected in support of the Investigation of Microphysics and Precipitation for Atlantic Coast-Threatening Snowstorms (IMPACTS) campaign. The IMPACTS field campaign addressed providing observations critical to understanding the mechanisms of snowband formation, organization, and evolution, examining how the microphysical characteristics and likely growth mechanisms of snow particles vary across snowbands, and improving snowfall remot",,"['EARTH SCIENCE', 'Atmosphere', 'Clouds', 'Cloud Microphysics', 'Cloud Droplet Concentration/Size', 'Precipitation', 'Droplet Size', 'Precipitation Rate']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/GHRC_DAAC,public,aamhcpex_1,AAMH CPEX,"['nasa', 's3_ghrcw_protected_aamhcpex__1_', 's3_credentials', 's3_credentials_documentation', 'metadata']","The AAMH CPEX dataset contains products obtained from the MetOp-A, MetOp-B, NOAA-18, and NOAA-19 satellites. These data were collected in support of the NASA Convective Processes Experiment (CPEX) field campaign. The CPEX field campaign took place in the North Atlantic-Gulf of America-Caribbean Sea region from 25 May to 25 June 2017. CPEX conducted a total of sixteen DC-8 missions from 27 May to 24 June. The CPEX campaign collected data to help explain convective storm initiation, organization, ",,"['EARTH SCIENCE', 'Atmosphere', 'Atmospheric Temperature', 'Atmospheric Temperature Indices', 'Precipitation', 'Atmospheric Precipitation Indices', 'Atmospheric Water Vapor', 'Water Vapor Indicators', 'Atmospheric Pressure', 'Atmospheric Pressure Measurements']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/GHRC_DAAC,public,aces1am_1,ACES Aircraft and Mechanical Data,"['nasa', 's3_ghrcw_protected_aces1am__1_', 's3_credentials', 's3_credentials_documentation', 'metadata']","The ACES Aircraft and Mechanical Data consist of aircraft (e.g. pitch, roll, yaw) and mechanical (e.g. aircraft engine speed, tail commands, fuel levels) data recorded by the Altus II Unmanned Aerial Vehicle (Altus II UAV) system during the Altus Cumulus Electrification Study (ACES) based at the Naval Air Facility Key West in Florida. ACES aimed to provide extensive observations of the cloud electrification process and its effects by using the Altus II UAV to collect cloud top observations of th",,"['EARTH SCIENCE', 'Spectral/Engineering', 'Platform Characteristics', 'Flight Data Logs']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/GHRC_DAAC,public,aces1cont_1,ACES CONTINUOUS DATA V1,"['nasa', 's3_ghrcw_protected_aces1cont__1_', 's3_credentials', 's3_credentials_documentation', 'metadata']","The ALTUS Cloud Electrification Study (ACES) was based at the Naval Air Facility Key West in Florida. During August, 2002, ACES researchers conducted overflights of thunderstorms over the southwestern corner of Florida. For the first time in NASA research, an uninhabited aerial vehicle (UAV) named ALTUS was used to collect cloud electrification data. Carrying field mills, optical sensors, electric field sensors and other instruments, ALTUS allowed scientists to collect cloudelectrification data ",,"['EARTH SCIENCE', 'Atmosphere', 'Atmospheric Winds', 'Wind Dynamics', 'Turbulence', 'Spectral/Engineering', 'Radio Wave', 'Radio Wave Flux', 'Weather Events', 'Lightning', 'Solid Earth', 'Geomagnetism', 'Magnetic Field', 'Atmospheric Electricity', 'Atmospheric Conductivity', 'Electric Field']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/GHRC_DAAC,public,aces1efm_1,ACES ELECTRIC FIELD MILL V1,"['nasa', 's3_ghrcw_protected_aces1efm__1_', 's3_credentials', 's3_credentials_documentation', 'metadata']","The ALTUS Cloud Electrification Study (ACES) was based at the Naval Air Facility Key West in Florida.  During August 2002, ACES researchers conducted overflights of thunderstorms over the southwestern corner of Florida. For the first time in NASA research, an uninhabited aerial vehicle (UAV) named ALTUS was used to collect cloud electrification data. Carrying field mills, optical sensors, electric field sensors and other instruments, ALTUS allowed scientists to collect cloud electrification data",,"['EARTH SCIENCE', 'Atmosphere', 'Atmospheric Electricity', 'Electric Field']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/GHRC_DAAC,public,aces1log_1,ACES LOG DATA,"['nasa', 's3_ghrcw_protected_aces1log__1_', 's3_credentials', 's3_credentials_documentation', 'metadata']","The ALTUS Cloud Electrification Study (ACES) was based at the Naval Air Facility Key West in Florida. During August 2002, ACES researchers conducted overflights of thunderstorms over the southwestern corner of Florida. For the first time in NASA research, an uninhabited aerial vehicle (UAV) named ALTUS was used to collect cloud electrification data. Carrying field mills, optical sensors, electric field sensors and other instruments, ALTUS allowed scientists to collect cloud electrification data ",,"['EARTH SCIENCE', 'Spectral/Engineering', 'Platform Characteristics', 'Flight Data Logs']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/GHRC_DAAC,public,aces1time_1,ACES TIMING DATA,"['nasa', 's3_ghrcw_protected_aces1time__1_', 's3_credentials', 's3_credentials_documentation', 'metadata']","The ALTUS Cloud Electrification Study (ACES) was based at the Naval Air Facility Key West in Florida. During August or 2002, ACES researchers overflights of thunderstorms over the southwestern corner of Florida. For the first time in NASA research, an uninhabited aerial vehicle (UAV) named ALTUS was used to collect cloud electrification data. Carrying field mills, optical sensors, electric field sensors and other instruments, ALTUS allowed scientists to collect cloud electrification data for the",,"['EARTH SCIENCE', 'Spectral/Engineering', 'Platform Characteristics', 'Data Synchronization Time']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/GHRC_DAAC,public,aces1trig_1,ACES TRIGGERED DATA,"['nasa', 's3_ghrcw_protected_aces1trig__1_', 's3_credentials', 's3_credentials_documentation', 'metadata']","The ALTUS Cloud Electrification Study (ACES) was based at the Naval Air Facility Key West in Florida. During August 2002, ACES researchers conducted overflights of thunderstorms over the southwestern corner of Florida. For the first time in NASA research, an uninhabited aerial vehicle (UAV) named ALTUS was used to collect cloud electrification data. Carrying field mills, optical sensors, electric field sensors and other instruments, ALTUS allowed scientists to collect cloud electrification data ",,"['EARTH SCIENCE', 'Atmosphere', 'Atmospheric Electricity', 'Electric Field', 'Spectral/Engineering', 'Radio Wave', 'Radio Wave Flux', 'Weather Events', 'Lightning', 'Solid Earth', 'Geomagnetism', 'Magnetic Field', 'Atmospheric Winds', 'Wind Dynamics', 'Turbulence']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/GHRC_DAAC,public,ampraloft_1,Advanced Microwave Precipitation Radiometer (AMPR) ALOFT,"['nasa', 's3_ghrcw_protected_ampraloft__1_', 's3_credentials', 's3_credentials_documentation', 'metadata']","The Advanced Microwave Precipitation Radiometer (AMPR) ALOFT dataset consists of brightness temperature measurements collected by the Advanced Microwave Precipitation Radiometer (AMPR) onboard the NASA ER-2 high-altitude research aircraft. AMPR provides multi-frequency microwave imagery, with high spatial and temporal resolution for deriving cloud, precipitation, water vapor, and surface properties. These measurements were taken during the Airborne Lightning Observatory for Fly’s Eye Geostationa",,"['EARTH SCIENCE', 'SPECTRAL/ENGINEERING', 'MICROWAVE', 'BRIGHTNESS TEMPERATURE']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/GHRC_DAAC,public,amprimpacts_1,Advanced Microwave Precipitation Radiometer (AMPR) IMPACTS,"['nasa', 's3_ghrcw_protected_amprimpacts__1_', 's3_credentials', 's3_credentials_documentation', 'metadata']","The Advanced Microwave Precipitation Radiometer (AMPR) IMPACTS dataset consists of brightness temperature measurements collected by the Advanced Microwave Precipitation Radiometer (AMPR) onboard the NASA ER-2 high-altitude research aircraft. AMPR provides multi-frequency microwave imagery, with high spatial and temporal resolution for deriving cloud, precipitation, water vapor, and surface properties. These measurements were taken during the Investigation of Microphysics and Precipitation for At",,"['EARTH SCIENCE', 'Spectral/Engineering', 'Microwave', 'Brightness Temperature']",{}
cmr.earthdata.nasa.gov,stac,https://cmr.earthdata.nasa.gov/cloudstac/GHRC_DAAC,public,amprtbcp_2,AMPR BRIGHTNESS TEMPERATURE CAPE EXPERIMENT,"['browse', 'thumbnail_0', 'thumbnail_1', 'thumbnail_2', 'nasa', 's3_ghrcw_protected_amprtbcp__2_', 's3_credentials', 's3_credentials_documentation', 'metadata']","The Advanced Microwave Precipitation Radiometer (AMPR) was deployed during the Convection and Precipitation/Electrification Experiment (CaPE). AMPR data werecollected at a combination of frequencies (10.7, 19.35, 37.1, and 85.5 GHz) during the time period of July 21, 1991 - Aug. 16, 1991. CaPE took place in centralFlorida between 43 N - 25.5 N latitude and 86 W - 69 W longitude.",,"['EARTH SCIENCE', 'Spectral/Engineering', 'Microwave', 'Brightness Temperature']",{}
